200
0.5 179525.99
0.54773869 122597.68
0.59547739 82434.48
0.64321608 54165.37
0.69095477 34431.27
0.73869347 20849.73
0.78643216 11727.22
0.83417085 5848.94
0.88190955 2335.31
0.92964824 543.53
0.97738693 0.0
1.02512563 353.45
1.07286432 1342.06
1.12060302 2769.84
1.16834171 4489.47
1.2160804 6389.61
1.2638191 8385.78
1.31155779 10413.7
1.35929648 12424.46
1.40703518 14381.16
1.45477387 16256.39
1.50251256 18030.37
1.55025126 19689.56
1.59798995 21225.47
1.64572864 22633.77
1.69346734 23913.51
1.74120603 25066.52
1.78894472 26096.83
1.83668342 27010.26
1.88442211 27813.99
1.9321608 28516.17
1.9798995 29125.58
2.02763819 29651.31
2.07537688 30102.42
2.12311558 30487.75
2.17085427 30815.65
2.21859296 31093.86
2.26633166 31329.43
2.31407035 31528.66
2.36180905 31697.09
2.40954774 31839.52
2.45728643 31960.1
2.50502513 32062.33
2.55276382 32149.16
2.60050251 32223.08
2.64824121 32286.13
2.6959799 32340.04
2.74371859 32386.21
2.79145729 32425.84
2.83919598 32459.89
2.88693467 32489.2
2.93467337 32514.46
2.98241206 32536.24
3.03015075 32555.05
3.07788945 32571.3
3.12562814 32585.36
3.17336683 32597.54
3.22110553 32608.11
3.26884422 32617.28
3.31658291 32625.27
3.36432161 32632.23
3.4120603 32638.31
3.45979899 32643.62
3.50753769 32648.28
3.55527638 32652.38
3.60301508 32655.97
3.65075377 32659.14
3.69849246 32661.94
3.74623116 32664.4
3.79396985 32666.58
3.84170854 32668.5
3.88944724 32670.19
3.93718593 32671.69
3.98492462 32673.01
4.03266332 32674.18
4.08040201 32675.2
4.1281407 32676.1
4.1758794 32676.9
4.22361809 32677.59
4.27135678 32678.2
4.31909548 32678.73
4.36683417 32679.19
4.41457286 32679.59
4.46231156 32679.94
4.51005025 32680.24
4.55778894 32680.5
4.60552764 32680.72
4.65326633 32680.91
4.70100503 32681.08
4.74874372 32681.22
4.79648241 32681.35
4.84422111 32681.45
4.8919598 32681.54
4.93969849 32681.62
4.98743719 32681.68
5.03517588 32681.74
5.08291457 32681.79
5.13065327 32681.83
5.17839196 32681.87
5.22613065 32681.9
5.27386935 32681.93
5.32160804 32681.95
5.36934673 32681.97
5.41708543 32681.99
5.46482412 32682.01
5.51256281 32682.02
5.56030151 32682.04
5.6080402 32682.05
5.65577889 32682.06
5.70351759 32682.07
5.75125628 32682.08
5.79899497 32682.09
5.84673367 32682.09
5.89447236 32682.1
5.94221106 32682.11
5.98994975 32682.11
6.03768844 32682.12
6.08542714 32682.13
6.13316583 32682.13
6.18090452 32682.14
6.22864322 32682.14
6.27638191 32682.14
6.3241206 32682.15
6.3718593 32682.15
6.41959799 32682.16
6.46733668 32682.16
6.51507538 32682.16
6.56281407 32682.17
6.61055276 32682.17
6.65829146 32682.17
6.70603015 32682.17
6.75376884 32682.17
6.80150754 32682.17
6.84924623 32682.18
6.89698492 32682.18
6.94472362 32682.18
6.99246231 32682.18
7.04020101 32682.18
7.0879397 32682.19
7.13567839 32682.19
7.18341709 32682.19
7.23115578 32682.19
7.27889447 32682.19
7.32663317 32682.19
7.37437186 32682.19
7.42211055 32682.2
7.46984925 32682.2
7.51758794 32682.2
7.56532663 32682.2
7.61306533 32682.2
7.66080402 32682.2
7.70854271 32682.2
7.75628141 32682.2
7.8040201 32682.2
7.85175879 32682.21
7.89949749 32682.21
7.94723618 32682.21
7.99497487 32682.21
8.04271357 32682.21
8.09045226 32682.21
8.13819095 32682.21
8.18592965 32682.21
8.23366834 32682.21
8.28140704 32682.21
8.32914573 32682.21
8.37688442 32682.21
8.42462312 32682.21
8.47236181 32682.21
8.5201005 32682.21
8.5678392 32682.21
8.61557789 32682.22
8.66331658 32682.22
8.71105528 32682.22
8.75879397 32682.22
8.80653266 32682.22
8.85427136 32682.22
8.90201005 32682.22
8.94974874 32682.22
8.99748744 32682.22
9.04522613 32682.22
9.09296482 32682.22
9.14070352 32682.22
9.18844221 32682.22
9.2361809 32682.22
9.2839196 32682.22
9.33165829 32682.22
9.37939698 32682.22
9.42713568 32682.22
9.47487437 32682.22
9.52261307 32682.22
9.57035176 32682.22
9.61809045 32682.22
9.66582915 32682.22
9.71356784 32682.22
9.76130653 32682.22
9.80904523 32682.22
9.85678392 32682.22
9.90452261 32682.22
9.95226131 32682.22
10.0 32682.22
