54
0.7	1.461731429
0.72	1.477767976
0.74	1.493610519
0.76	1.509223588
0.78	1.524571709
0.8	1.539619412
0.82	1.554331223
0.84	1.568671672
0.86	1.582605285
0.88	1.596096592
0.9	1.609110119
0.92	1.621610395
0.94	1.633561949
0.96	1.644929307
0.98	1.655676998
1	1.66576955
1.02	1.675171492
1.04	1.68384735
1.06	1.691761653
1.08	1.698878929
1.1	1.705163706
1.12	1.710580512
1.14	1.715093876
1.16	1.718668324
1.18	1.721268385
1.2	1.722858587
1.22	1.723403458
1.24	1.722867526
1.26	1.721215319
1.28	1.718411364
1.3	1.714420191
1.32	1.709206327
1.34	1.7027343
1.36	1.694968638
1.38	1.685873869
1.4	1.67541452
1.42	1.663555121
1.44	1.650260199
1.46	1.635494282
1.48	1.619221897
1.5	1.601407574
1.52	1.58201584
1.54	1.561011222
1.56	1.53835825
1.58	1.51402145
1.6	1.487965352
1.62	1.460154482
1.64	1.43055337
1.66	1.399126542
1.68	1.365838528
1.7	1.330653854
1.72	1.293537049
1.74	1.254452642
1.76	1.213365159

